sep=,
Kor MEASUREMENT DATA FILE EXPORT

"FILE CREATED:  ",4/24/2025 9:49:42 PM

,,,MEAN VALUE:,84.9384,8.0166,9.1630,750.6445,33416.1349,30.9688,0.2898,0.0000,47905.2979,1.6607,0.4447,0.8231,6.0079,11.9000,2.3983,60.6570,-145.8907,85.9986,86.6253,48751.1822,31138.4384,4.6185,30.2603,23.9384,0.0000,13.7992,0.0000,13.8907,20.2342,24.0301
,,,STANDARD DEVIATION:,6.3718,0.6601,0.2312,0.1531,513.8634,0.3613,0.0933,0.0000,493.2349,2.4035,0.5916,1.2426,0.0040,0.0000,3.3852,0.0000,0.0000,6.4506,6.4994,503.4899,320.5748,2.2845,0.4388,0.2594,0.0000,10.6592,0.0000,10.6689,15.5432,0.3330

,,,INSTRUMENT NAME:,
,,,SENSOR SERIAL NUMBER:,23G100668,23G100668,24F100920,23H106348,24F100920,24F100920,23H105114,23H105114,24F100920,24H102255,24H102255,24H102255,23J102724,23J102724,24H102255,23H106348,23H106348,23G100668,23G100668,24F100920,24F100920,23H106348,24F100920,24F100920,24H102255,23H102976,24H102255,23H102976,23H102976,24F100920
10/23/2024,10:30:56 PM,0,SBO1,80.6,7.58,9.248,750.6,33821.7,31.31,0.35,0,48376.6,0.08,0.06,-0.11,6.00,11.9,-0.15,60.65706,-145.89072,81.7,82.2,49231.7,31445,6.7,30,24.2,0,23.659,0,24.148,35.178,24.4,0
10/23/2024,10:30:57 PM,0,SBO1,80.7,7.58,9.252,750.4,33822.4,31.31,0.35,0,48372.3,0.04,0.05,-0.10,6.00,11.9,-0.12,60.65706,-145.89072,81.7,82.3,49227.4,31442,6.9,30,24.2,0,23.383,0,23.355,34.022,24.3,0
10/23/2024,10:30:58 PM,0,SBO1,80.7,7.58,9.257,750.5,33823.5,31.30,0.34,0,48367.3,0.08,0.05,-0.12,6.00,11.9,-0.18,60.65706,-145.89072,81.8,82.3,49222.3,31439,6.8,30,24.2,0,23.414,0,23.417,34.112,24.3,0
10/23/2024,10:31:01 PM,0,SBO1,80.9,7.59,9.271,750.5,33826.5,31.29,0.33,0,48353.7,0.08,0.05,-0.09,6.00,11.9,-0.10,60.65705,-145.89072,81.9,82.5,49208.6,31430,6.3,30,24.2,0,23.283,0,23.369,34.043,24.3,0
10/23/2024,10:31:03 PM,0,SBO1,80.9,7.60,9.281,750.5,33829.4,31.29,0.35,0,48343.6,0.07,0.05,-0.08,6.00,11.9,-0.07,60.65704,-145.89072,82.0,82.6,49198.4,31423,5.9,30,24.2,0,22.786,0,23.099,33.649,24.3,0
10/23/2024,10:31:04 PM,0,SBO1,81.0,7.60,9.287,750.5,33830.4,31.28,0.34,0,48338.7,0.08,0.06,-0.09,6.01,11.9,-0.09,60.65704,-145.89073,82.0,82.6,49193.5,31420,5.8,30,24.2,0,22.644,0,22.988,33.488,24.3,0
10/23/2024,10:31:07 PM,0,SBO1,81.1,7.61,9.296,750.5,33831.8,31.28,0.32,0,48327.2,0.09,0.06,-0.09,6.01,11.9,-0.09,60.65704,-145.89073,82.1,82.7,49181.8,31413,6.0,30,24.2,0,22.658,0,22.857,33.295,24.3,0
10/23/2024,10:31:08 PM,0,SBO1,81.2,7.62,9.299,750.7,33832.3,31.28,0.31,0,48324.8,0.11,0.06,-0.10,6.01,11.9,-0.11,60.65704,-145.89073,82.2,82.8,49179.4,31411,6.3,30,24.2,0,22.544,0,22.827,33.252,24.3,0
10/23/2024,10:31:09 PM,0,SBO1,81.2,7.62,9.301,750.8,33832.8,31.27,0.31,0,48321.9,0.09,0.06,-0.08,6.01,11.9,-0.07,60.65704,-145.89073,82.2,82.8,49176.5,31409,6.2,30,24.2,0,22.232,0,22.175,32.303,24.3,0
10/23/2024,10:31:10 PM,0,SBO1,81.3,7.63,9.304,750.4,33833.4,31.27,0.30,0,48319.4,0.06,0.05,-0.08,6.01,11.9,-0.07,60.65704,-145.89075,82.3,82.9,49173.9,31408,6.3,30,24.2,0,22.136,0,21.998,32.044,24.3,0
10/23/2024,10:31:11 PM,0,SBO1,81.3,7.63,9.306,750.6,33833.5,31.27,0.29,0,48316.2,0.06,0.05,-0.08,6.01,11.9,-0.06,60.65704,-145.89075,82.3,82.9,49170.7,31406,6.4,30,24.2,0,21.682,0,21.424,31.209,24.3,0
10/23/2024,10:31:12 PM,0,SBO1,81.4,7.63,9.310,750.8,33833.9,31.27,0.30,0,48313.0,0.08,0.05,-0.08,6.01,11.9,-0.05,60.65704,-145.89075,82.3,83.0,49167.4,31403,6.6,30,24.2,0,21.428,0,21.359,31.113,24.3,0
10/23/2024,10:31:13 PM,0,SBO1,81.4,7.64,9.313,750.4,33834.4,31.27,0.29,0,48308.9,0.09,0.06,-0.08,6.01,11.9,-0.06,60.65704,-145.89075,82.4,83.0,49163.3,31401,6.5,30,24.1,0,21.374,0,21.361,31.116,24.3,0
10/23/2024,10:31:14 PM,0,SBO1,81.4,7.64,9.317,750.7,33835.0,31.26,0.28,0,48305.2,0.10,0.06,-0.07,6.01,11.9,-0.03,60.65704,-145.89075,82.4,83.0,49159.6,31398,6.2,30,24.1,0,21.024,0,21.312,31.045,24.3,0
10/23/2024,10:31:15 PM,0,SBO1,81.4,7.64,9.321,750.6,33835.4,31.26,0.28,0,48300.6,0.12,0.07,-0.11,6.01,11.9,-0.14,60.65705,-145.89075,82.4,83.0,49154.9,31395,6.4,30,24.1,0,20.882,0,21.151,30.810,24.3,0
10/23/2024,10:31:17 PM,0,SBO1,81.4,7.64,9.329,750.6,33835.7,31.25,0.26,0,48289.9,0.13,0.07,-0.09,6.01,11.9,-0.10,60.65705,-145.89075,82.4,83.0,49144.1,31388,5.9,30,24.1,0,20.870,0,21.001,30.592,24.3,0
10/23/2024,10:31:18 PM,0,SBO1,81.4,7.64,9.330,750.5,33835.7,31.25,0.26,0,48287.6,0.12,0.07,-0.10,6.01,11.9,-0.10,60.65706,-145.89073,82.5,83.0,49141.7,31387,5.9,30,24.1,0,20.881,0,20.988,30.573,24.3,0
10/23/2024,10:31:19 PM,0,SBO1,81.4,7.64,9.334,750.6,33835.9,31.25,0.27,0,48284.1,0.10,0.06,-0.11,6.01,11.9,-0.14,60.65705,-145.89075,82.4,83.0,49138.2,31385,5.9,30,24.1,0,20.575,0,20.953,30.522,24.3,0
10/23/2024,10:31:20 PM,0,SBO1,81.4,7.64,9.337,750.9,33835.9,31.25,0.27,0,48279.1,0.11,0.06,-0.12,6.01,11.9,-0.16,60.65705,-145.89073,82.4,83.0,49133.2,31381,5.8,30,24.1,0,20.409,0,20.397,29.712,24.3,0
10/23/2024,10:31:21 PM,0,SBO1,81.4,7.64,9.341,750.5,33836.1,31.24,0.28,0,48275.3,0.15,0.07,-0.13,6.01,11.9,-0.19,60.65705,-145.89073,82.5,83.0,49129.3,31379,6.1,30,24.1,0,20.403,0,20.407,29.726,24.3,0
10/23/2024,10:31:22 PM,0,SBO1,81.4,7.64,9.343,750.5,33836.4,31.24,0.27,0,48271.6,0.19,0.08,-0.12,6.01,11.9,-0.18,60.65705,-145.89073,82.4,83.0,49125.6,31377,6.5,30,24.1,0,20.295,0,20.118,29.305,24.3,0
10/23/2024,10:31:25 PM,0,SBO1,81.4,7.63,9.350,750.5,33836.8,31.24,0.30,0,48262.8,0.17,0.08,-0.08,6.01,11.9,-0.06,60.65705,-145.89075,82.4,83.0,49116.6,31371,6.8,30,24.1,0,19.387,0,19.584,28.527,24.3,0
10/23/2024,10:31:26 PM,0,SBO1,81.4,7.63,9.352,750.5,33836.4,31.23,0.30,0,48260.3,0.11,0.06,-0.09,6.01,11.9,-0.10,60.65705,-145.89075,82.4,83.0,49114.1,31369,6.6,30,24.1,0,19.327,0,19.498,28.401,24.2,0
10/23/2024,10:31:27 PM,0,SBO1,81.4,7.63,9.354,750.7,33835.8,31.23,0.31,0,48257.4,0.10,0.06,-0.08,6.01,11.9,-0.07,60.65705,-145.89075,82.4,83.0,49111.1,31367,6.8,30,24.1,0,19.328,0,19.452,28.334,24.2,0
10/23/2024,10:31:28 PM,0,SBO1,81.3,7.63,9.354,750.7,33835.5,31.23,0.31,0,48255.8,0.14,0.07,-0.09,6.01,11.9,-0.10,60.65705,-145.89075,82.4,83.0,49109.6,31366,6.8,30,24.1,0,19.348,0,19.428,28.300,24.2,0
10/23/2024,10:31:31 PM,0,SBO1,81.3,7.62,9.356,750.7,33835.4,31.23,0.31,0,48253.4,0.16,0.08,-0.08,6.01,11.9,-0.07,60.65704,-145.89073,82.3,82.9,49107.1,31365,6.8,30,24.1,0,19.319,0,19.390,28.243,24.2,0
10/23/2024,10:31:32 PM,0,SBO1,81.3,7.62,9.357,750.4,33835.2,31.23,0.32,0,48252.4,0.15,0.07,-0.08,6.01,11.9,-0.07,60.65705,-145.89073,82.3,82.9,49106.1,31364,6.9,30,24.1,0,19.321,0,19.382,28.232,24.2,0
10/23/2024,10:31:33 PM,0,SBO1,81.3,7.62,9.357,750.5,33835.4,31.23,0.32,0,48252.1,0.12,0.07,-0.09,6.01,11.9,-0.10,60.65705,-145.89073,82.3,82.9,49105.8,31364,7.1,30,24.1,0,18.793,0,18.564,27.041,24.2,0
10/23/2024,10:31:34 PM,0,SBO1,81.2,7.62,9.358,750.6,33835.4,31.23,0.30,0,48251.5,0.15,0.07,-0.08,6.00,11.9,-0.07,60.65705,-145.89073,82.3,82.9,49105.2,31363,7.4,30,24.1,0,18.621,0,18.587,27.074,24.2,0
10/23/2024,10:31:35 PM,0,SBO1,81.2,7.62,9.358,750.5,33835.3,31.23,0.30,0,48250.4,0.19,0.08,-0.09,6.00,11.9,-0.09,60.65705,-145.89073,82.2,82.8,49104.0,31363,7.9,30,24.1,0,18.573,0,18.475,26.911,24.2,0
10/23/2024,10:31:36 PM,0,SBO1,81.2,7.61,9.359,750.7,33834.7,31.23,0.31,0,48248.7,0.23,0.09,-0.06,6.00,11.9,-0.02,60.65705,-145.89072,82.2,82.8,49102.3,31362,8.3,30,24.1,0,18.185,0,18.107,26.375,24.2,0
10/23/2024,10:31:37 PM,0,SBO1,81.2,7.61,9.360,750.5,33834.5,31.23,0.31,0,48247.3,0.25,0.10,-0.07,6.00,11.9,-0.04,60.65704,-145.89073,82.2,82.8,49100.9,31361,8.1,30,24.1,0,17.949,0,17.964,26.167,24.2,0
10/23/2024,10:31:38 PM,0,SBO1,81.2,7.61,9.361,750.7,33834.4,31.23,0.29,0,48246.2,0.24,0.09,-0.07,6.00,11.9,-0.02,60.65704,-145.89073,82.2,82.8,49099.8,31360,8.1,30,24.1,0,17.455,0,17.847,25.996,24.2,0
10/23/2024,10:31:40 PM,0,SBO1,81.2,7.61,9.363,750.6,33834.0,31.22,0.30,0,48243.1,0.18,0.08,-0.06,6.00,11.9,0.00,60.65704,-145.89073,82.2,82.8,49096.7,31358,8.1,30,24.1,0,16.933,0,16.735,24.377,24.2,0
10/23/2024,10:31:41 PM,0,SBO1,81.2,7.61,9.364,750.6,33833.1,31.22,0.29,0,48239.5,0.15,0.07,-0.10,6.00,11.9,-0.12,60.65704,-145.89073,82.2,82.8,49093.0,31356,7.8,30,24.1,0,16.404,0,16.388,23.870,24.2,0
10/23/2024,10:31:42 PM,0,SBO1,81.2,7.62,9.365,750.6,33832.8,31.22,0.29,0,48238.4,0.20,0.09,-0.10,6.00,11.9,-0.10,60.65704,-145.89073,82.2,82.8,49091.9,31355,7.8,30,24.1,0,16.036,0,16.292,23.731,24.2,0
10/23/2024,10:31:43 PM,0,SBO1,81.3,7.62,9.367,750.6,33831.4,31.22,0.30,0,48233.9,0.24,0.10,-0.11,6.00,11.9,-0.14,60.65703,-145.89073,82.3,82.9,49087.3,31352,7.6,30,24.1,0,15.668,0,15.907,23.171,24.2,0
10/23/2024,10:31:44 PM,0,SBO1,81.3,7.62,9.369,750.7,33830.2,31.21,0.29,0,48228.8,0.31,0.11,-0.12,6.01,11.9,-0.17,60.65704,-145.89073,82.3,82.9,49082.1,31349,7.2,30,24.1,0,15.417,0,15.684,22.846,24.2,0
10/23/2024,10:31:45 PM,0,SBO1,81.3,7.63,9.372,750.8,33828.4,31.21,0.30,0,48223.1,0.28,0.10,-0.11,6.01,11.9,-0.15,60.65703,-145.89073,82.3,83.0,49076.3,31345,7.0,30,24.1,0,15.108,0,15.522,22.609,24.2,0
10/23/2024,10:31:46 PM,0,SBO1,81.4,7.63,9.376,750.5,33823.4,31.20,0.30,0,48210.7,0.27,0.10,-0.11,6.01,11.9,-0.15,60.65702,-145.89073,82.4,83.0,49063.8,31337,7.1,30,24.1,0,14.419,0,14.265,20.778,24.2,0
10/23/2024,10:31:49 PM,0,SBO1,81.5,7.64,9.394,750.7,33800.7,31.16,0.29,0,48154.8,0.31,0.11,-0.12,6.01,11.9,-0.16,60.65703,-145.89073,82.5,83.1,49007.0,31301,6.4,30,24.1,0,13.656,0,13.607,19.819,24.1,0
10/23/2024,10:31:50 PM,0,SBO1,81.5,7.64,9.400,750.1,33790.3,31.15,0.29,0,48132.0,0.36,0.13,-0.11,6.01,11.9,-0.14,60.65704,-145.89073,82.6,83.2,48983.8,31286,6.5,30,24.0,0,13.179,0,13.476,19.628,24.1,0
10/23/2024,10:31:51 PM,0,SBO1,81.6,7.64,9.405,750.8,33779.8,31.13,0.29,0,48110.8,0.40,0.13,-0.09,6.01,11.9,-0.08,60.65704,-145.89073,82.5,83.2,48962.2,31272,6.8,30,24.0,0,13.101,0,13.305,19.378,24.1,0
10/23/2024,10:31:52 PM,0,SBO1,81.6,7.64,9.409,750.5,33767.6,31.12,0.29,0,48087.0,0.42,0.14,-0.07,6.01,11.9,-0.04,60.65704,-145.89073,82.6,83.2,48938.0,31257,7.1,30,24.0,0,12.726,0,13.158,19.165,24.1,0
10/23/2024,10:31:56 PM,0,SBO1,81.5,7.64,9.420,750.4,33712.5,31.05,0.25,0,47994.6,0.47,0.15,-0.05,6.01,11.9,0.03,60.65702,-145.89073,82.5,83.1,48844.0,31196,8.4,30,24.0,0,11.602,0,11.397,16.598,24.0,0
10/23/2024,10:31:57 PM,0,SBO1,81.4,7.63,9.421,750.7,33695.2,31.03,0.24,0,47969.2,0.45,0.15,-0.02,6.01,11.9,0.11,60.65702,-145.89072,82.4,83.1,48818.2,31180,8.3,30,24.0,0,11.277,0,10.997,16.017,24.0,0
10/23/2024,10:31:58 PM,0,SBO1,81.4,7.63,9.422,750.9,33681.2,31.02,0.23,0,47947.6,0.45,0.15,0.00,6.01,11.9,0.15,60.65703,-145.89073,82.4,83.0,48796.3,31166,8.3,30,23.9,0,10.878,0,10.911,15.891,24.0,0
10/23/2024,10:31:59 PM,0,SBO1,81.3,7.62,9.423,750.8,33668.6,31.01,0.22,0,47928.4,0.43,0.14,-0.01,6.01,11.9,0.14,60.65703,-145.89073,82.3,82.9,48776.7,31153,8.2,30,23.9,0,10.498,0,10.764,15.676,24.0,0
10/23/2024,10:32:00 PM,0,SBO1,81.2,7.62,9.423,750.8,33658.6,31.00,0.22,0,47914.4,0.51,0.16,0.03,6.01,11.9,0.24,60.65703,-145.89073,82.2,82.8,48762.5,31144,7.7,30,23.9,0,10.153,0,10.571,15.395,24.0,0
10/23/2024,10:32:01 PM,0,SBO1,81.1,7.61,9.423,750.6,33648.1,30.98,0.21,0,47899.1,0.54,0.17,0.03,6.01,11.9,0.23,60.65703,-145.89073,82.1,82.7,48746.9,31134,7.4,30,23.9,0,9.786,0,9.589,13.965,24.0,0
10/23/2024,10:32:02 PM,0,SBO1,81.0,7.60,9.423,750.6,33639.7,30.98,0.20,0,47887.4,0.58,0.18,0.07,6.01,11.9,0.33,60.65704,-145.89075,82.1,82.6,48735.0,31127,6.8,30,23.9,0,9.546,0,9.480,13.805,24.0,0
10/23/2024,10:32:03 PM,0,SBO1,80.9,7.59,9.423,750.8,33630.1,30.97,0.20,0,47873.2,0.66,0.20,0.09,6.01,11.9,0.41,60.65704,-145.89075,81.9,82.6,48720.5,31118,6.6,30,23.9,0,9.490,0,9.478,13.803,24.0,0
10/23/2024,10:32:04 PM,0,SBO1,80.9,7.59,9.424,750.7,33621.8,30.96,0.19,0,47860.2,0.59,0.18,0.12,6.01,11.9,0.48,60.65704,-145.89075,81.9,82.5,48707.3,31109,6.3,30,23.9,0,9.474,0,9.474,13.797,24.0,0
10/23/2024,10:32:05 PM,0,SBO1,80.8,7.58,9.426,750.8,33612.0,30.95,0.19,0,47844.3,0.59,0.18,0.12,6.01,11.9,0.48,60.65704,-145.89076,81.8,82.4,48691.2,31099,6.1,30,23.9,0,9.310,0,9.401,13.691,23.9,0
